collection_id,question_id,answer,total_balance,AGIX
726,92,skip,0,0.00000000
726,93,skip,0,0.00000000
726,94,skip,0,0.00000000
726,95,skip,0,0.00000000
726,96,skip,0,0.00000000
726,97,skip,0,0.00000000
726,98,skip,0,0.00000000
726,99,skip,0,0.00000000
726,100,skip,0,0.00000000
726,102,skip,0,0.00000000
726,103,skip,0,0.00000000
727,64,skip,0,0.00000000
727,65,skip,0,0.00000000
727,66,skip,0,0.00000000
727,67,skip,0,0.00000000
727,68,skip,0,0.00000000
727,69,skip,0,0.00000000
727,70,skip,0,0.00000000
727,71,skip,0,0.00000000
727,72,skip,0,0.00000000
727,73,skip,0,0.00000000
727,74,skip,0,0.00000000
727,75,skip,0,0.00000000
727,76,skip,0,0.00000000
727,77,skip,0,0.00000000
727,78,skip,0,0.00000000
727,79,skip,0,0.00000000
727,80,skip,0,0.00000000
727,81,skip,0,0.00000000
727,82,skip,0,0.00000000
727,83,skip,0,0.00000000
727,84,skip,0,0.00000000
727,85,skip,0,0.00000000
727,86,skip,0,0.00000000
727,87,10,0,0.00000000
727,88,skip,0,0.00000000
727,89,skip,0,0.00000000
727,90,skip,0,0.00000000
727,91,skip,0,0.00000000
727,92,skip,0,0.00000000
727,93,skip,0,0.00000000
727,94,skip,0,0.00000000
727,95,skip,0,0.00000000
727,96,skip,0,0.00000000
727,97,skip,0,0.00000000
727,98,skip,0,0.00000000
727,99,skip,0,0.00000000
727,100,skip,0,0.00000000
727,102,skip,0,0.00000000
727,103,skip,0,0.00000000
728,64,skip,0,0.00000000
728,65,skip,0,0.00000000
728,66,skip,0,0.00000000
728,67,skip,0,0.00000000
728,68,skip,0,0.00000000
728,69,skip,0,0.00000000
728,70,skip,0,0.00000000
728,71,skip,0,0.00000000
728,72,skip,0,0.00000000
728,73,skip,0,0.00000000
728,74,skip,0,0.00000000
728,75,skip,0,0.00000000
728,76,skip,0,0.00000000
728,77,skip,0,0.00000000
728,78,skip,0,0.00000000
728,79,skip,0,0.00000000
728,80,skip,0,0.00000000
728,81,skip,0,0.00000000
728,82,skip,0,0.00000000
728,83,skip,0,0.00000000
728,84,skip,0,0.00000000
728,85,skip,0,0.00000000
728,86,skip,0,0.00000000
728,87,10,0,0.00000000
728,88,skip,0,0.00000000
728,89,skip,0,0.00000000
728,90,skip,0,0.00000000
728,91,skip,0,0.00000000
728,92,skip,0,0.00000000
728,93,skip,0,0.00000000
728,94,skip,0,0.00000000
728,95,skip,0,0.00000000
728,96,skip,0,0.00000000
728,97,skip,0,0.00000000
728,98,skip,0,0.00000000
728,99,skip,0,0.00000000
728,100,skip,0,0.00000000
728,102,skip,0,0.00000000
728,103,skip,0,0.00000000
729,64,skip,0,0.00000000
729,65,skip,0,0.00000000
729,66,skip,0,0.00000000
729,67,skip,0,0.00000000
729,68,skip,0,0.00000000
729,69,skip,0,0.00000000
729,70,skip,0,0.00000000
729,71,skip,0,0.00000000
729,72,skip,0,0.00000000
729,73,skip,0,0.00000000
729,74,skip,0,0.00000000
729,75,skip,0,0.00000000
729,76,skip,0,0.00000000
729,77,skip,0,0.00000000
729,78,skip,0,0.00000000
729,79,skip,0,0.00000000
729,80,skip,0,0.00000000
729,81,skip,0,0.00000000
729,82,skip,0,0.00000000
729,83,skip,0,0.00000000
729,84,skip,0,0.00000000
729,85,skip,0,0.00000000
729,86,skip,0,0.00000000
729,87,10,0,0.00000000
729,88,skip,0,0.00000000
729,89,skip,0,0.00000000
729,90,skip,0,0.00000000
729,91,skip,0,0.00000000
729,92,skip,0,0.00000000
729,93,skip,0,0.00000000
729,94,skip,0,0.00000000
729,95,skip,0,0.00000000
729,96,skip,0,0.00000000
729,97,skip,0,0.00000000
729,98,skip,0,0.00000000
729,99,skip,0,0.00000000
729,100,skip,0,0.00000000
729,102,skip,0,0.00000000
729,103,skip,0,0.00000000
730,64,skip,0,0.00000000
730,65,skip,0,0.00000000
730,66,skip,0,0.00000000
730,67,skip,0,0.00000000
730,68,skip,0,0.00000000
730,69,skip,0,0.00000000
730,70,skip,0,0.00000000
730,71,skip,0,0.00000000
730,72,skip,0,0.00000000
730,73,skip,0,0.00000000
730,74,skip,0,0.00000000
730,75,skip,0,0.00000000
730,76,skip,0,0.00000000
730,77,skip,0,0.00000000
730,78,skip,0,0.00000000
730,79,skip,0,0.00000000
730,80,skip,0,0.00000000
730,81,skip,0,0.00000000
730,82,skip,0,0.00000000
730,83,skip,0,0.00000000
730,84,skip,0,0.00000000
730,85,skip,0,0.00000000
730,86,skip,0,0.00000000
730,87,10,0,0.00000000
730,88,skip,0,0.00000000
730,89,skip,0,0.00000000
730,90,skip,0,0.00000000
730,91,skip,0,0.00000000
730,92,skip,0,0.00000000
730,93,skip,0,0.00000000
730,94,skip,0,0.00000000
730,95,skip,0,0.00000000
730,96,skip,0,0.00000000
730,97,skip,0,0.00000000
730,98,skip,0,0.00000000
730,99,skip,0,0.00000000
730,100,skip,0,0.00000000
730,102,skip,0,0.00000000
730,103,skip,0,0.00000000
731,50,skip,355950982157,"3,559.50982157"
731,51,10,355950982157,"3,559.50982157"
731,52,skip,355950982157,"3,559.50982157"
731,53,skip,355950982157,"3,559.50982157"
731,54,skip,355950982157,"3,559.50982157"
731,55,skip,355950982157,"3,559.50982157"
731,56,skip,355950982157,"3,559.50982157"
731,57,skip,355950982157,"3,559.50982157"
731,58,skip,355950982157,"3,559.50982157"
731,59,skip,355950982157,"3,559.50982157"
731,60,skip,355950982157,"3,559.50982157"
731,61,skip,355950982157,"3,559.50982157"
731,62,skip,355950982157,"3,559.50982157"
731,63,skip,355950982157,"3,559.50982157"
733,64,10,32180544000000,"321,805.44000000"
733,65,5,32180544000000,"321,805.44000000"
733,66,skip,32180544000000,"321,805.44000000"
733,67,skip,32180544000000,"321,805.44000000"
733,68,skip,32180544000000,"321,805.44000000"
733,69,skip,32180544000000,"321,805.44000000"
733,70,skip,32180544000000,"321,805.44000000"
733,71,skip,32180544000000,"321,805.44000000"
733,72,skip,32180544000000,"321,805.44000000"
733,73,skip,32180544000000,"321,805.44000000"
733,74,5,32180544000000,"321,805.44000000"
733,75,9,32180544000000,"321,805.44000000"
733,76,skip,32180544000000,"321,805.44000000"
733,77,skip,32180544000000,"321,805.44000000"
733,78,10,32180544000000,"321,805.44000000"
733,79,skip,32180544000000,"321,805.44000000"
733,80,skip,32180544000000,"321,805.44000000"
733,81,skip,32180544000000,"321,805.44000000"
733,82,skip,32180544000000,"321,805.44000000"
733,83,skip,32180544000000,"321,805.44000000"
733,84,skip,32180544000000,"321,805.44000000"
733,85,skip,32180544000000,"321,805.44000000"
733,86,8,32180544000000,"321,805.44000000"
733,87,skip,32180544000000,"321,805.44000000"
733,88,skip,32180544000000,"321,805.44000000"
733,89,skip,32180544000000,"321,805.44000000"
733,90,skip,32180544000000,"321,805.44000000"
733,91,skip,32180544000000,"321,805.44000000"
733,92,8,32180544000000,"321,805.44000000"
733,93,skip,32180544000000,"321,805.44000000"
733,94,skip,32180544000000,"321,805.44000000"
733,95,skip,32180544000000,"321,805.44000000"
733,96,skip,32180544000000,"321,805.44000000"
733,97,skip,32180544000000,"321,805.44000000"
733,98,skip,32180544000000,"321,805.44000000"
733,99,skip,32180544000000,"321,805.44000000"
733,100,skip,32180544000000,"321,805.44000000"
733,102,8,32180544000000,"321,805.44000000"
733,103,skip,32180544000000,"321,805.44000000"
733,104,skip,32180544000000,"321,805.44000000"
733,105,skip,32180544000000,"321,805.44000000"
733,106,skip,32180544000000,"321,805.44000000"
733,107,skip,32180544000000,"321,805.44000000"
733,108,skip,32180544000000,"321,805.44000000"
733,109,skip,32180544000000,"321,805.44000000"
733,110,skip,32180544000000,"321,805.44000000"
733,111,skip,32180544000000,"321,805.44000000"
733,112,10,32180544000000,"321,805.44000000"
733,113,skip,32180544000000,"321,805.44000000"
733,114,skip,32180544000000,"321,805.44000000"
733,115,10,32180544000000,"321,805.44000000"
733,116,skip,32180544000000,"321,805.44000000"
733,117,skip,32180544000000,"321,805.44000000"
733,118,10,32180544000000,"321,805.44000000"
734,1,skip,595314725090,"5,953.14725090"
734,2,skip,595314725090,"5,953.14725090"
734,3,skip,595314725090,"5,953.14725090"
734,4,skip,595314725090,"5,953.14725090"
734,5,skip,595314725090,"5,953.14725090"
734,6,skip,595314725090,"5,953.14725090"
734,7,skip,595314725090,"5,953.14725090"
734,8,skip,595314725090,"5,953.14725090"
734,9,skip,595314725090,"5,953.14725090"
734,10,skip,595314725090,"5,953.14725090"
734,11,skip,595314725090,"5,953.14725090"
734,12,skip,595314725090,"5,953.14725090"
734,13,skip,595314725090,"5,953.14725090"
734,14,skip,595314725090,"5,953.14725090"
734,15,skip,595314725090,"5,953.14725090"
734,16,skip,595314725090,"5,953.14725090"
734,17,skip,595314725090,"5,953.14725090"
734,18,skip,595314725090,"5,953.14725090"
734,19,skip,595314725090,"5,953.14725090"
734,20,skip,595314725090,"5,953.14725090"
734,21,skip,595314725090,"5,953.14725090"
734,22,10,595314725090,"5,953.14725090"
734,23,10,595314725090,"5,953.14725090"
734,24,10,595314725090,"5,953.14725090"
734,25,10,595314725090,"5,953.14725090"
734,26,8,595314725090,"5,953.14725090"
734,27,7,595314725090,"5,953.14725090"
734,28,7,595314725090,"5,953.14725090"
734,29,7,595314725090,"5,953.14725090"
734,30,8,595314725090,"5,953.14725090"
734,31,7,595314725090,"5,953.14725090"
734,32,7,595314725090,"5,953.14725090"
734,33,8,595314725090,"5,953.14725090"
734,34,9,595314725090,"5,953.14725090"
734,35,8,595314725090,"5,953.14725090"
734,36,8,595314725090,"5,953.14725090"
734,37,8,595314725090,"5,953.14725090"
734,38,9,595314725090,"5,953.14725090"
734,39,8,595314725090,"5,953.14725090"
734,40,8,595314725090,"5,953.14725090"
734,41,7,595314725090,"5,953.14725090"
734,42,8,595314725090,"5,953.14725090"
734,43,8,595314725090,"5,953.14725090"
734,44,8,595314725090,"5,953.14725090"
734,45,8,595314725090,"5,953.14725090"
734,46,9,595314725090,"5,953.14725090"
734,47,8,595314725090,"5,953.14725090"
734,48,6,595314725090,"5,953.14725090"
734,49,9,595314725090,"5,953.14725090"
734,50,7,595314725090,"5,953.14725090"
734,51,5,595314725090,"5,953.14725090"
734,52,5,595314725090,"5,953.14725090"
734,53,5,595314725090,"5,953.14725090"
734,54,4,595314725090,"5,953.14725090"
734,55,8,595314725090,"5,953.14725090"
734,56,8,595314725090,"5,953.14725090"
734,57,10,595314725090,"5,953.14725090"
734,58,8,595314725090,"5,953.14725090"
734,59,8,595314725090,"5,953.14725090"
734,60,8,595314725090,"5,953.14725090"
734,61,8,595314725090,"5,953.14725090"
734,62,10,595314725090,"5,953.14725090"
734,63,7,595314725090,"5,953.14725090"
734,64,6,595314725090,"5,953.14725090"
734,65,9,595314725090,"5,953.14725090"
734,66,8,595314725090,"5,953.14725090"
734,67,7,595314725090,"5,953.14725090"
734,68,6,595314725090,"5,953.14725090"
734,69,9,595314725090,"5,953.14725090"
734,70,8,595314725090,"5,953.14725090"
734,71,8,595314725090,"5,953.14725090"
734,72,8,595314725090,"5,953.14725090"
734,73,5,595314725090,"5,953.14725090"
734,74,7,595314725090,"5,953.14725090"
734,75,7,595314725090,"5,953.14725090"
734,76,4,595314725090,"5,953.14725090"
734,77,7,595314725090,"5,953.14725090"
734,78,8,595314725090,"5,953.14725090"
734,79,7,595314725090,"5,953.14725090"
734,80,5,595314725090,"5,953.14725090"
734,81,8,595314725090,"5,953.14725090"
734,82,8,595314725090,"5,953.14725090"
734,83,8,595314725090,"5,953.14725090"
734,84,5,595314725090,"5,953.14725090"
734,85,6,595314725090,"5,953.14725090"
734,86,6,595314725090,"5,953.14725090"
734,87,7,595314725090,"5,953.14725090"
734,88,6,595314725090,"5,953.14725090"
734,89,8,595314725090,"5,953.14725090"
734,90,10,595314725090,"5,953.14725090"
734,91,9,595314725090,"5,953.14725090"
734,92,7,595314725090,"5,953.14725090"
734,93,10,595314725090,"5,953.14725090"
734,94,6,595314725090,"5,953.14725090"
734,95,6,595314725090,"5,953.14725090"
734,96,5,595314725090,"5,953.14725090"
734,97,6,595314725090,"5,953.14725090"
734,98,7,595314725090,"5,953.14725090"
734,99,6,595314725090,"5,953.14725090"
734,100,7,595314725090,"5,953.14725090"
734,102,8,595314725090,"5,953.14725090"
734,103,7,595314725090,"5,953.14725090"
734,104,7,595314725090,"5,953.14725090"
734,105,7,595314725090,"5,953.14725090"
734,106,skip,595314725090,"5,953.14725090"
734,107,8,595314725090,"5,953.14725090"
734,108,9,595314725090,"5,953.14725090"
734,109,8,595314725090,"5,953.14725090"
734,110,5,595314725090,"5,953.14725090"
734,111,9,595314725090,"5,953.14725090"
734,112,7,595314725090,"5,953.14725090"
734,113,8,595314725090,"5,953.14725090"
734,114,7,595314725090,"5,953.14725090"
734,115,9,595314725090,"5,953.14725090"
734,116,10,595314725090,"5,953.14725090"
734,117,8,595314725090,"5,953.14725090"
734,118,9,595314725090,"5,953.14725090"
735,64,skip,200000000,2.00000000
735,65,skip,200000000,2.00000000
735,66,skip,200000000,2.00000000
735,67,skip,200000000,2.00000000
735,68,skip,200000000,2.00000000
735,69,skip,200000000,2.00000000
735,70,skip,200000000,2.00000000
735,71,skip,200000000,2.00000000
735,72,skip,200000000,2.00000000
735,73,skip,200000000,2.00000000
735,74,skip,200000000,2.00000000
735,75,skip,200000000,2.00000000
735,76,skip,200000000,2.00000000
735,77,skip,200000000,2.00000000
735,78,skip,200000000,2.00000000
735,79,skip,200000000,2.00000000
735,80,skip,200000000,2.00000000
735,81,skip,200000000,2.00000000
735,82,skip,200000000,2.00000000
735,83,skip,200000000,2.00000000
735,84,skip,200000000,2.00000000
735,85,skip,200000000,2.00000000
735,86,skip,200000000,2.00000000
735,87,10,200000000,2.00000000
735,88,skip,200000000,2.00000000
735,89,skip,200000000,2.00000000
735,90,skip,200000000,2.00000000
735,91,skip,200000000,2.00000000
735,92,skip,200000000,2.00000000
735,93,skip,200000000,2.00000000
735,94,skip,200000000,2.00000000
735,95,skip,200000000,2.00000000
735,96,skip,200000000,2.00000000
735,97,skip,200000000,2.00000000
735,98,skip,200000000,2.00000000
735,99,skip,200000000,2.00000000
735,100,skip,200000000,2.00000000
735,102,skip,200000000,2.00000000
735,103,skip,200000000,2.00000000
737,64,skip,300000000,3.00000000
737,65,skip,300000000,3.00000000
737,66,skip,300000000,3.00000000
737,67,skip,300000000,3.00000000
737,68,skip,300000000,3.00000000
737,69,skip,300000000,3.00000000
737,70,skip,300000000,3.00000000
737,71,skip,300000000,3.00000000
737,72,skip,300000000,3.00000000
737,73,skip,300000000,3.00000000
737,74,skip,300000000,3.00000000
737,75,skip,300000000,3.00000000
737,76,skip,300000000,3.00000000
737,77,skip,300000000,3.00000000
737,78,skip,300000000,3.00000000
737,79,skip,300000000,3.00000000
737,80,skip,300000000,3.00000000
737,81,skip,300000000,3.00000000
737,82,skip,300000000,3.00000000
737,83,skip,300000000,3.00000000
737,84,skip,300000000,3.00000000
737,85,skip,300000000,3.00000000
737,86,skip,300000000,3.00000000
737,87,10,300000000,3.00000000
737,88,skip,300000000,3.00000000
737,89,skip,300000000,3.00000000
737,90,skip,300000000,3.00000000
737,91,skip,300000000,3.00000000
737,92,skip,300000000,3.00000000
737,93,skip,300000000,3.00000000
737,94,skip,300000000,3.00000000
737,95,skip,300000000,3.00000000
737,96,skip,300000000,3.00000000
737,97,skip,300000000,3.00000000
737,98,skip,300000000,3.00000000
737,99,skip,300000000,3.00000000
737,100,skip,300000000,3.00000000
737,102,skip,300000000,3.00000000
737,103,skip,300000000,3.00000000
738,64,skip,200000000,2.00000000
738,65,skip,200000000,2.00000000
738,66,skip,200000000,2.00000000
738,67,skip,200000000,2.00000000
738,68,skip,200000000,2.00000000
738,69,skip,200000000,2.00000000
738,70,skip,200000000,2.00000000
738,71,skip,200000000,2.00000000
738,72,skip,200000000,2.00000000
738,73,skip,200000000,2.00000000
738,74,skip,200000000,2.00000000
738,75,skip,200000000,2.00000000
738,76,skip,200000000,2.00000000
738,77,skip,200000000,2.00000000
738,78,skip,200000000,2.00000000
738,79,skip,200000000,2.00000000
738,80,skip,200000000,2.00000000
738,81,skip,200000000,2.00000000
738,82,skip,200000000,2.00000000
738,83,skip,200000000,2.00000000
738,84,skip,200000000,2.00000000
738,85,skip,200000000,2.00000000
738,86,skip,200000000,2.00000000
738,87,10,200000000,2.00000000
738,88,skip,200000000,2.00000000
738,89,skip,200000000,2.00000000
738,90,skip,200000000,2.00000000
738,91,skip,200000000,2.00000000
738,92,skip,200000000,2.00000000
738,93,skip,200000000,2.00000000
738,94,skip,200000000,2.00000000
738,95,skip,200000000,2.00000000
738,96,skip,200000000,2.00000000
738,97,skip,200000000,2.00000000
738,98,skip,200000000,2.00000000
738,99,skip,200000000,2.00000000
738,100,skip,200000000,2.00000000
738,102,skip,200000000,2.00000000
738,103,skip,200000000,2.00000000
739,64,skip,300000000,3.00000000
739,65,skip,300000000,3.00000000
739,66,skip,300000000,3.00000000
739,67,skip,300000000,3.00000000
739,68,skip,300000000,3.00000000
739,69,skip,300000000,3.00000000
739,70,skip,300000000,3.00000000
739,71,skip,300000000,3.00000000
739,72,skip,300000000,3.00000000
739,73,skip,300000000,3.00000000
739,74,skip,300000000,3.00000000
739,75,skip,300000000,3.00000000
739,76,skip,300000000,3.00000000
739,77,skip,300000000,3.00000000
739,78,skip,300000000,3.00000000
739,79,skip,300000000,3.00000000
739,80,skip,300000000,3.00000000
739,81,skip,300000000,3.00000000
739,82,skip,300000000,3.00000000
739,83,skip,300000000,3.00000000
739,84,skip,300000000,3.00000000
739,85,skip,300000000,3.00000000
739,86,skip,300000000,3.00000000
739,87,10,300000000,3.00000000
739,88,skip,300000000,3.00000000
739,89,skip,300000000,3.00000000
739,90,skip,300000000,3.00000000
739,91,skip,300000000,3.00000000
739,92,skip,300000000,3.00000000
739,93,skip,300000000,3.00000000
739,94,skip,300000000,3.00000000
739,95,skip,300000000,3.00000000
739,96,skip,300000000,3.00000000
739,97,skip,300000000,3.00000000
739,98,skip,300000000,3.00000000
739,99,skip,300000000,3.00000000
739,100,skip,300000000,3.00000000
739,102,skip,300000000,3.00000000
739,103,skip,300000000,3.00000000
740,1,skip,33526000000,335.26000000
740,2,skip,33526000000,335.26000000
740,3,skip,33526000000,335.26000000
740,4,skip,33526000000,335.26000000
740,5,skip,33526000000,335.26000000
740,6,skip,33526000000,335.26000000
740,7,skip,33526000000,335.26000000
740,8,skip,33526000000,335.26000000
740,9,skip,33526000000,335.26000000
740,10,8,33526000000,335.26000000
740,11,skip,33526000000,335.26000000
740,12,skip,33526000000,335.26000000
740,13,skip,33526000000,335.26000000
740,14,skip,33526000000,335.26000000
740,15,skip,33526000000,335.26000000
740,16,skip,33526000000,335.26000000
740,17,skip,33526000000,335.26000000
740,18,skip,33526000000,335.26000000
740,19,skip,33526000000,335.26000000
740,20,skip,33526000000,335.26000000
740,21,skip,33526000000,335.26000000
740,22,skip,33526000000,335.26000000
740,23,skip,33526000000,335.26000000
741,1,skip,97962099467,979.62099467
741,2,skip,97962099467,979.62099467
741,3,skip,97962099467,979.62099467
741,4,skip,97962099467,979.62099467
741,5,skip,97962099467,979.62099467
741,6,skip,97962099467,979.62099467
741,7,skip,97962099467,979.62099467
741,8,skip,97962099467,979.62099467
741,9,skip,97962099467,979.62099467
741,10,10,97962099467,979.62099467
741,11,skip,97962099467,979.62099467
741,12,skip,97962099467,979.62099467
741,13,skip,97962099467,979.62099467
741,14,skip,97962099467,979.62099467
741,15,skip,97962099467,979.62099467
741,16,skip,97962099467,979.62099467
741,17,skip,97962099467,979.62099467
741,18,skip,97962099467,979.62099467
741,19,skip,97962099467,979.62099467
741,20,skip,97962099467,979.62099467
741,21,skip,97962099467,979.62099467
741,22,skip,97962099467,979.62099467
741,23,skip,97962099467,979.62099467
742,64,skip,500000000,5.00000000
742,65,skip,500000000,5.00000000
742,66,skip,500000000,5.00000000
742,67,skip,500000000,5.00000000
742,68,skip,500000000,5.00000000
742,69,skip,500000000,5.00000000
742,70,skip,500000000,5.00000000
742,71,skip,500000000,5.00000000
742,72,skip,500000000,5.00000000
742,73,skip,500000000,5.00000000
742,74,skip,500000000,5.00000000
742,75,skip,500000000,5.00000000
742,76,skip,500000000,5.00000000
742,77,skip,500000000,5.00000000
742,78,skip,500000000,5.00000000
742,79,skip,500000000,5.00000000
742,80,skip,500000000,5.00000000
742,81,skip,500000000,5.00000000
742,82,skip,500000000,5.00000000
742,83,skip,500000000,5.00000000
742,84,skip,500000000,5.00000000
742,85,skip,500000000,5.00000000
742,86,skip,500000000,5.00000000
742,87,10,500000000,5.00000000
742,88,skip,500000000,5.00000000
742,89,skip,500000000,5.00000000
742,90,skip,500000000,5.00000000
742,91,skip,500000000,5.00000000
742,92,skip,500000000,5.00000000
742,93,skip,500000000,5.00000000
742,94,skip,500000000,5.00000000
742,95,skip,500000000,5.00000000
742,96,skip,500000000,5.00000000
742,97,skip,500000000,5.00000000
742,98,skip,500000000,5.00000000
742,99,skip,500000000,5.00000000
742,100,skip,500000000,5.00000000
742,102,skip,500000000,5.00000000
742,103,skip,500000000,5.00000000
743,64,skip,200000000,2.00000000
743,65,skip,200000000,2.00000000
743,66,skip,200000000,2.00000000
743,67,skip,200000000,2.00000000
743,68,skip,200000000,2.00000000
743,69,skip,200000000,2.00000000
743,70,skip,200000000,2.00000000
743,71,skip,200000000,2.00000000
743,72,skip,200000000,2.00000000
743,73,skip,200000000,2.00000000
743,74,skip,200000000,2.00000000
743,75,skip,200000000,2.00000000
743,76,skip,200000000,2.00000000
743,77,skip,200000000,2.00000000
743,78,skip,200000000,2.00000000
743,79,skip,200000000,2.00000000
743,80,skip,200000000,2.00000000
743,81,skip,200000000,2.00000000
743,82,skip,200000000,2.00000000
743,83,skip,200000000,2.00000000
743,84,skip,200000000,2.00000000
743,85,skip,200000000,2.00000000
743,86,skip,200000000,2.00000000
743,87,10,200000000,2.00000000
743,88,skip,200000000,2.00000000
743,89,skip,200000000,2.00000000
743,90,skip,200000000,2.00000000
743,91,skip,200000000,2.00000000
743,92,skip,200000000,2.00000000
743,93,skip,200000000,2.00000000
743,94,skip,200000000,2.00000000
743,95,skip,200000000,2.00000000
743,96,skip,200000000,2.00000000
743,97,skip,200000000,2.00000000
743,98,skip,200000000,2.00000000
743,99,skip,200000000,2.00000000
743,100,skip,200000000,2.00000000
743,102,skip,200000000,2.00000000
743,103,skip,200000000,2.00000000
744,1,skip,0,0.00000000
744,2,skip,0,0.00000000
744,3,skip,0,0.00000000
744,4,skip,0,0.00000000
744,5,skip,0,0.00000000
744,6,8,0,0.00000000
744,7,8,0,0.00000000
744,8,10,0,0.00000000
744,9,10,0,0.00000000
744,10,6,0,0.00000000
744,11,1,0,0.00000000
744,12,skip,0,0.00000000
744,13,10,0,0.00000000
744,14,1,0,0.00000000
744,15,10,0,0.00000000
744,16,9,0,0.00000000
744,17,9,0,0.00000000
744,18,7,0,0.00000000
744,19,10,0,0.00000000
744,20,7,0,0.00000000
744,21,skip,0,0.00000000
744,22,skip,0,0.00000000
744,23,skip,0,0.00000000
744,24,7,0,0.00000000
744,25,7,0,0.00000000
744,26,10,0,0.00000000
744,27,10,0,0.00000000
744,28,10,0,0.00000000
744,29,8,0,0.00000000
744,30,1,0,0.00000000
744,31,8,0,0.00000000
744,32,9,0,0.00000000
744,33,8,0,0.00000000
744,34,4,0,0.00000000
744,35,5,0,0.00000000
744,36,10,0,0.00000000
744,37,7,0,0.00000000
744,38,4,0,0.00000000
744,39,8,0,0.00000000
744,40,1,0,0.00000000
744,41,1,0,0.00000000
744,42,1,0,0.00000000
744,43,3,0,0.00000000
744,44,2,0,0.00000000
744,45,8,0,0.00000000
744,46,1,0,0.00000000
744,47,5,0,0.00000000
744,48,4,0,0.00000000
744,49,1,0,0.00000000
744,50,5,0,0.00000000
744,51,5,0,0.00000000
744,52,10,0,0.00000000
744,53,10,0,0.00000000
744,54,10,0,0.00000000
744,55,6,0,0.00000000
744,56,5,0,0.00000000
744,57,5,0,0.00000000
744,58,skip,0,0.00000000
744,59,8,0,0.00000000
744,60,8,0,0.00000000
744,61,6,0,0.00000000
744,62,2,0,0.00000000
744,63,6,0,0.00000000
744,64,skip,0,0.00000000
744,65,10,0,0.00000000
744,66,5,0,0.00000000
744,67,10,0,0.00000000
744,68,7,0,0.00000000
744,69,10,0,0.00000000
744,70,8,0,0.00000000
744,71,3,0,0.00000000
744,72,5,0,0.00000000
744,73,6,0,0.00000000
744,74,2,0,0.00000000
744,75,6,0,0.00000000
744,76,2,0,0.00000000
744,77,5,0,0.00000000
744,78,1,0,0.00000000
744,79,8,0,0.00000000
744,80,6,0,0.00000000
744,81,10,0,0.00000000
744,82,5,0,0.00000000
744,83,1,0,0.00000000
744,84,4,0,0.00000000
744,85,10,0,0.00000000
744,86,7,0,0.00000000
744,87,5,0,0.00000000
744,88,6,0,0.00000000
744,89,10,0,0.00000000
744,90,9,0,0.00000000
744,91,8,0,0.00000000
744,92,2,0,0.00000000
744,93,10,0,0.00000000
744,94,7,0,0.00000000
744,95,6,0,0.00000000
744,96,5,0,0.00000000
744,97,7,0,0.00000000
744,98,10,0,0.00000000
744,99,9,0,0.00000000
744,100,skip,0,0.00000000
744,102,8,0,0.00000000
744,103,5,0,0.00000000
744,104,skip,0,0.00000000
744,105,10,0,0.00000000
744,106,10,0,0.00000000
744,107,10,0,0.00000000
744,108,7,0,0.00000000
744,109,10,0,0.00000000
744,110,8,0,0.00000000
744,111,6,0,0.00000000
744,112,10,0,0.00000000
744,113,7,0,0.00000000
744,114,10,0,0.00000000
744,115,7,0,0.00000000
744,116,10,0,0.00000000
744,117,6,0,0.00000000
744,118,10,0,0.00000000
745,64,1,271713989151,"2,717.13989151"
745,65,2,271713989151,"2,717.13989151"
745,66,10,271713989151,"2,717.13989151"
745,67,3,271713989151,"2,717.13989151"
745,68,1,271713989151,"2,717.13989151"
745,69,2,271713989151,"2,717.13989151"
745,70,3,271713989151,"2,717.13989151"
745,71,3,271713989151,"2,717.13989151"
745,72,3,271713989151,"2,717.13989151"
745,73,4,271713989151,"2,717.13989151"
745,74,1,271713989151,"2,717.13989151"
745,75,2,271713989151,"2,717.13989151"
745,76,4,271713989151,"2,717.13989151"
745,77,7,271713989151,"2,717.13989151"
745,78,1,271713989151,"2,717.13989151"
745,79,3,271713989151,"2,717.13989151"
745,80,1,271713989151,"2,717.13989151"
745,81,1,271713989151,"2,717.13989151"
745,82,1,271713989151,"2,717.13989151"
745,83,1,271713989151,"2,717.13989151"
745,84,1,271713989151,"2,717.13989151"
745,85,4,271713989151,"2,717.13989151"
745,86,3,271713989151,"2,717.13989151"
745,87,2,271713989151,"2,717.13989151"
745,88,5,271713989151,"2,717.13989151"
745,89,skip,271713989151,"2,717.13989151"
745,90,skip,271713989151,"2,717.13989151"
745,91,skip,271713989151,"2,717.13989151"
745,92,skip,271713989151,"2,717.13989151"
745,93,skip,271713989151,"2,717.13989151"
745,94,skip,271713989151,"2,717.13989151"
745,95,skip,271713989151,"2,717.13989151"
745,96,skip,271713989151,"2,717.13989151"
745,97,skip,271713989151,"2,717.13989151"
745,98,skip,271713989151,"2,717.13989151"
745,99,skip,271713989151,"2,717.13989151"
745,100,skip,271713989151,"2,717.13989151"
745,102,skip,271713989151,"2,717.13989151"
745,103,skip,271713989151,"2,717.13989151"
746,1,7,0,0.00000000
746,2,8,0,0.00000000
746,3,7,0,0.00000000
746,4,9,0,0.00000000
746,5,9,0,0.00000000
746,6,8,0,0.00000000
746,7,8,0,0.00000000
746,8,8,0,0.00000000
746,9,9,0,0.00000000
746,10,9,0,0.00000000
746,11,9,0,0.00000000
746,12,10,0,0.00000000
